year,time,zone,location,existingresource,nameplateMWh,solarMWh,windMWh,batteriesMWh,natgasMWh, 
2021,6264,WCO,san_isabel,solar,30,0,27,,,
2021,6265,WCO,san_isabel,solar,30,0,40.5,,,
2021,6266,WCO,san_isabel,solar,30,0,40.5,,,
2021,6267,WCO,san_isabel,solar,30,0,40.5,,,
2021,6268,WCO,san_isabel,solar,30,0,40.5,,,
2021,6269,WCO,san_isabel,solar,30,0,40.5,,,
2021,6270,WCO,san_isabel,solar,30,0,40.5,,,
2021,6271,WCO,san_isabel,solar,30,0,49.5,,,
2021,6272,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,6273,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,6274,WCO,san_isabel,solar,30,18,49.5,,,
2021,6275,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,6276,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,6277,WCO,san_isabel,solar,30,20.43,63,,,
2021,6278,WCO,san_isabel,solar,30,22.5,63,,,
2021,6279,WCO,san_isabel,solar,30,20.25,63,,,
2021,6280,WCO,san_isabel,solar,30,18,63,,,
2021,6281,WCO,san_isabel,solar,30,13.5,63,,,
2021,6282,WCO,san_isabel,solar,30,13.5,63,,,
2021,6283,WCO,san_isabel,solar,30,11.25,27,,,
2021,6284,WCO,san_isabel,solar,30,11.25,27,,,
2021,6285,WCO,san_isabel,solar,30,0,27,,,
2021,6286,WCO,san_isabel,solar,30,0,27,,,
2021,6287,WCO,san_isabel,solar,30,0,27,,,
2021,6288,WCO,san_isabel,solar,30,0,27,,,
2021,6289,WCO,san_isabel,solar,30,0,40.5,,,
2021,6290,WCO,san_isabel,solar,30,0,40.5,,,
2021,6291,WCO,san_isabel,solar,30,0,40.5,,,
2021,6292,WCO,san_isabel,solar,30,0,40.5,,,
2021,6293,WCO,san_isabel,solar,30,0,40.5,,,
2021,6294,WCO,san_isabel,solar,30,0,40.5,,,
2021,6295,WCO,san_isabel,solar,30,0,49.5,,,
2021,6296,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,6297,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,6298,WCO,san_isabel,solar,30,18,49.5,,,
2021,6299,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,6300,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,6301,WCO,san_isabel,solar,30,20.43,63,,,
2021,6302,WCO,san_isabel,solar,30,22.5,63,,,
2021,6303,WCO,san_isabel,solar,30,20.25,63,,,
2021,6304,WCO,san_isabel,solar,30,18,63,,,
2021,6305,WCO,san_isabel,solar,30,13.5,63,,,
2021,6306,WCO,san_isabel,solar,30,13.5,63,,,
2021,6307,WCO,san_isabel,solar,30,11.25,27,,,
2021,6308,WCO,san_isabel,solar,30,11.25,27,,,
2021,6309,WCO,san_isabel,solar,30,0,27,,,
2021,6310,WCO,san_isabel,solar,30,0,27,,,
2021,6311,WCO,san_isabel,solar,30,0,27,,,
2021,6312,WCO,san_isabel,solar,30,0,27,,,
2021,6313,WCO,san_isabel,solar,30,0,40.5,,,
2021,6314,WCO,san_isabel,solar,30,0,40.5,,,
2021,6315,WCO,san_isabel,solar,30,0,40.5,,,
2021,6316,WCO,san_isabel,solar,30,0,40.5,,,
2021,6317,WCO,san_isabel,solar,30,0,40.5,,,
2021,6318,WCO,san_isabel,solar,30,0,40.5,,,
2021,6319,WCO,san_isabel,solar,30,0,49.5,,,
2021,6320,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,6321,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,6322,WCO,san_isabel,solar,30,18,49.5,,,
2021,6323,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,6324,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,6325,WCO,san_isabel,solar,30,20.43,63,,,
2021,6326,WCO,san_isabel,solar,30,22.5,63,,,
2021,6327,WCO,san_isabel,solar,30,20.25,63,,,
2021,6328,WCO,san_isabel,solar,30,18,63,,,
2021,6329,WCO,san_isabel,solar,30,13.5,63,,,
2021,6330,WCO,san_isabel,solar,30,13.5,63,,,
2021,6331,WCO,san_isabel,solar,30,11.25,27,,,
2021,6332,WCO,san_isabel,solar,30,11.25,27,,,
2021,6333,WCO,san_isabel,solar,30,0,27,,,
2021,6334,WCO,san_isabel,solar,30,0,27,,,
2021,6335,WCO,san_isabel,solar,30,0,27,,,
2021,6336,WCO,san_isabel,solar,30,0,27,,,
2021,6337,WCO,san_isabel,solar,30,0,40.5,,,
2021,6338,WCO,san_isabel,solar,30,0,40.5,,,
2021,6339,WCO,san_isabel,solar,30,0,40.5,,,
2021,6340,WCO,san_isabel,solar,30,0,40.5,,,
2021,6341,WCO,san_isabel,solar,30,0,40.5,,,
2021,6342,WCO,san_isabel,solar,30,0,40.5,,,
2021,6343,WCO,san_isabel,solar,30,0,49.5,,,
2021,6344,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,6345,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,6346,WCO,san_isabel,solar,30,18,49.5,,,
2021,6347,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,6348,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,6349,WCO,san_isabel,solar,30,20.43,63,,,
2021,6350,WCO,san_isabel,solar,30,22.5,63,,,
2021,6351,WCO,san_isabel,solar,30,20.25,63,,,
2021,6352,WCO,san_isabel,solar,30,18,63,,,
2021,6353,WCO,san_isabel,solar,30,13.5,63,,,
2021,6354,WCO,san_isabel,solar,30,13.5,63,,,
2021,6355,WCO,san_isabel,solar,30,11.25,27,,,
2021,6356,WCO,san_isabel,solar,30,11.25,27,,,
2021,6357,WCO,san_isabel,solar,30,0,27,,,
2021,6358,WCO,san_isabel,solar,30,0,27,,,
2021,6359,WCO,san_isabel,solar,30,0,27,,,
2021,6360,WCO,san_isabel,solar,30,0,27,,,
2021,6361,WCO,san_isabel,solar,30,0,40.5,,,
2021,6362,WCO,san_isabel,solar,30,0,40.5,,,
2021,6363,WCO,san_isabel,solar,30,0,40.5,,,
2021,6364,WCO,san_isabel,solar,30,0,40.5,,,
2021,6365,WCO,san_isabel,solar,30,0,40.5,,,
2021,6366,WCO,san_isabel,solar,30,0,40.5,,,
2021,6367,WCO,san_isabel,solar,30,0,49.5,,,
2021,6368,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,6369,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,6370,WCO,san_isabel,solar,30,18,49.5,,,
2021,6371,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,6372,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,6373,WCO,san_isabel,solar,30,20.43,63,,,
2021,6374,WCO,san_isabel,solar,30,22.5,63,,,
2021,6375,WCO,san_isabel,solar,30,20.25,63,,,
2021,6376,WCO,san_isabel,solar,30,18,63,,,
2021,6377,WCO,san_isabel,solar,30,13.5,63,,,
2021,6378,WCO,san_isabel,solar,30,13.5,63,,,
2021,6379,WCO,san_isabel,solar,30,11.25,27,,,
2021,6380,WCO,san_isabel,solar,30,11.25,27,,,
2021,6381,WCO,san_isabel,solar,30,0,27,,,
2021,6382,WCO,san_isabel,solar,30,0,27,,,
2021,6383,WCO,san_isabel,solar,30,0,27,,,
2021,6384,WCO,san_isabel,solar,30,0,27,,,
2021,6385,WCO,san_isabel,solar,30,0,40.5,,,
2021,6386,WCO,san_isabel,solar,30,0,40.5,,,
2021,6387,WCO,san_isabel,solar,30,0,40.5,,,
2021,6388,WCO,san_isabel,solar,30,0,40.5,,,
2021,6389,WCO,san_isabel,solar,30,0,40.5,,,
2021,6390,WCO,san_isabel,solar,30,0,40.5,,,
2021,6391,WCO,san_isabel,solar,30,0,49.5,,,
2021,6392,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,6393,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,6394,WCO,san_isabel,solar,30,18,49.5,,,
2021,6395,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,6396,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,6397,WCO,san_isabel,solar,30,20.43,63,,,
2021,6398,WCO,san_isabel,solar,30,22.5,63,,,
2021,6399,WCO,san_isabel,solar,30,20.25,63,,,
2021,6400,WCO,san_isabel,solar,30,18,63,,,
2021,6401,WCO,san_isabel,solar,30,13.5,63,,,
2021,6402,WCO,san_isabel,solar,30,13.5,63,,,
2021,6403,WCO,san_isabel,solar,30,11.25,27,,,
2021,6404,WCO,san_isabel,solar,30,11.25,27,,,
2021,6405,WCO,san_isabel,solar,30,0,27,,,
2021,6406,WCO,san_isabel,solar,30,0,27,,,
2021,6407,WCO,san_isabel,solar,30,0,27,,,
2021,6408,WCO,san_isabel,solar,30,0,27,,,
2021,6409,WCO,san_isabel,solar,30,0,40.5,,,
2021,6410,WCO,san_isabel,solar,30,0,40.5,,,
2021,6411,WCO,san_isabel,solar,30,0,40.5,,,
2021,6412,WCO,san_isabel,solar,30,0,40.5,,,
2021,6413,WCO,san_isabel,solar,30,0,40.5,,,
2021,6414,WCO,san_isabel,solar,30,0,40.5,,,
2021,6415,WCO,san_isabel,solar,30,0,49.5,,,
2021,6416,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,6417,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,6418,WCO,san_isabel,solar,30,18,49.5,,,
2021,6419,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,6420,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,6421,WCO,san_isabel,solar,30,20.43,63,,,
2021,6422,WCO,san_isabel,solar,30,22.5,63,,,
2021,6423,WCO,san_isabel,solar,30,20.25,63,,,
2021,6424,WCO,san_isabel,solar,30,18,63,,,
2021,6425,WCO,san_isabel,solar,30,13.5,63,,,
2021,6426,WCO,san_isabel,solar,30,13.5,63,,,
2021,6427,WCO,san_isabel,solar,30,11.25,27,,,
2021,6428,WCO,san_isabel,solar,30,11.25,27,,,
2021,6429,WCO,san_isabel,solar,30,0,27,,,
2021,6430,WCO,san_isabel,solar,30,0,27,,,
2021,6431,WCO,san_isabel,solar,30,0,27,,,
2021,6432,WCO,san_isabel,solar,30,0,27,,,
2021,6433,WCO,san_isabel,solar,30,0,40.5,,,
2021,6434,WCO,san_isabel,solar,30,0,40.5,,,
2021,6435,WCO,san_isabel,solar,30,0,40.5,,,
2021,6436,WCO,san_isabel,solar,30,0,40.5,,,
2021,6437,WCO,san_isabel,solar,30,0,40.5,,,
2021,6438,WCO,san_isabel,solar,30,0,40.5,,,
2021,6439,WCO,san_isabel,solar,30,0,49.5,,,
2021,6440,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,6441,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,6442,WCO,san_isabel,solar,30,18,49.5,,,
2021,6443,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,6444,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,6445,WCO,san_isabel,solar,30,20.43,63,,,
2021,6446,WCO,san_isabel,solar,30,22.5,63,,,
2021,6447,WCO,san_isabel,solar,30,20.25,63,,,
2021,6448,WCO,san_isabel,solar,30,18,63,,,
2021,6449,WCO,san_isabel,solar,30,13.5,63,,,
2021,6450,WCO,san_isabel,solar,30,13.5,63,,,
2021,6451,WCO,san_isabel,solar,30,11.25,27,,,
2021,6452,WCO,san_isabel,solar,30,11.25,27,,,
2021,6453,WCO,san_isabel,solar,30,0,27,,,
2021,6454,WCO,san_isabel,solar,30,0,27,,,
2021,6455,WCO,san_isabel,solar,30,0,27,,,
2021,6456,WCO,san_isabel,solar,30,0,27,,,
2021,6457,WCO,san_isabel,solar,30,0,40.5,,,
2021,6458,WCO,san_isabel,solar,30,0,40.5,,,
2021,6459,WCO,san_isabel,solar,30,0,40.5,,,
2021,6460,WCO,san_isabel,solar,30,0,40.5,,,
2021,6461,WCO,san_isabel,solar,30,0,40.5,,,
2021,6462,WCO,san_isabel,solar,30,0,40.5,,,
2021,6463,WCO,san_isabel,solar,30,0,49.5,,,
2021,6464,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,6465,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,6466,WCO,san_isabel,solar,30,18,49.5,,,
2021,6467,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,6468,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,6469,WCO,san_isabel,solar,30,20.43,63,,,
2021,6470,WCO,san_isabel,solar,30,22.5,63,,,
2021,6471,WCO,san_isabel,solar,30,20.25,63,,,
2021,6472,WCO,san_isabel,solar,30,18,63,,,
2021,6473,WCO,san_isabel,solar,30,13.5,63,,,
2021,6474,WCO,san_isabel,solar,30,13.5,63,,,
2021,6475,WCO,san_isabel,solar,30,11.25,27,,,
2021,6476,WCO,san_isabel,solar,30,11.25,27,,,
2021,6477,WCO,san_isabel,solar,30,0,27,,,
2021,6478,WCO,san_isabel,solar,30,0,27,,,
2021,6479,WCO,san_isabel,solar,30,0,27,,,
2021,6480,WCO,san_isabel,solar,30,0,27,,,
2021,6481,WCO,san_isabel,solar,30,0,40.5,,,
2021,6482,WCO,san_isabel,solar,30,0,40.5,,,
2021,6483,WCO,san_isabel,solar,30,0,40.5,,,
2021,6484,WCO,san_isabel,solar,30,0,40.5,,,
2021,6485,WCO,san_isabel,solar,30,0,40.5,,,
2021,6486,WCO,san_isabel,solar,30,0,40.5,,,
2021,6487,WCO,san_isabel,solar,30,0,49.5,,,
2021,6488,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,6489,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,6490,WCO,san_isabel,solar,30,18,49.5,,,
2021,6491,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,6492,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,6493,WCO,san_isabel,solar,30,20.43,63,,,
2021,6494,WCO,san_isabel,solar,30,22.5,63,,,
2021,6495,WCO,san_isabel,solar,30,20.25,63,,,
2021,6496,WCO,san_isabel,solar,30,18,63,,,
2021,6497,WCO,san_isabel,solar,30,13.5,63,,,
2021,6498,WCO,san_isabel,solar,30,13.5,63,,,
2021,6499,WCO,san_isabel,solar,30,11.25,27,,,
2021,6500,WCO,san_isabel,solar,30,11.25,27,,,
2021,6501,WCO,san_isabel,solar,30,0,27,,,
2021,6502,WCO,san_isabel,solar,30,0,27,,,
2021,6503,WCO,san_isabel,solar,30,0,27,,,
2021,6504,WCO,san_isabel,solar,30,0,27,,,
2021,6505,WCO,san_isabel,solar,30,0,40.5,,,
2021,6506,WCO,san_isabel,solar,30,0,40.5,,,
2021,6507,WCO,san_isabel,solar,30,0,40.5,,,
2021,6508,WCO,san_isabel,solar,30,0,40.5,,,
2021,6509,WCO,san_isabel,solar,30,0,40.5,,,
2021,6510,WCO,san_isabel,solar,30,0,40.5,,,
2021,6511,WCO,san_isabel,solar,30,0,49.5,,,
2021,6512,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,6513,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,6514,WCO,san_isabel,solar,30,18,49.5,,,
2021,6515,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,6516,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,6517,WCO,san_isabel,solar,30,20.43,63,,,
2021,6518,WCO,san_isabel,solar,30,22.5,63,,,
2021,6519,WCO,san_isabel,solar,30,20.25,63,,,
2021,6520,WCO,san_isabel,solar,30,18,63,,,
2021,6521,WCO,san_isabel,solar,30,13.5,63,,,
2021,6522,WCO,san_isabel,solar,30,13.5,63,,,
2021,6523,WCO,san_isabel,solar,30,11.25,27,,,
2021,6524,WCO,san_isabel,solar,30,11.25,27,,,
2021,6525,WCO,san_isabel,solar,30,0,27,,,
2021,6526,WCO,san_isabel,solar,30,0,27,,,
2021,6527,WCO,san_isabel,solar,30,0,27,,,
2021,6528,WCO,san_isabel,solar,30,0,27,,,
2021,6529,WCO,san_isabel,solar,30,0,40.5,,,
2021,6530,WCO,san_isabel,solar,30,0,40.5,,,
2021,6531,WCO,san_isabel,solar,30,0,40.5,,,
2021,6532,WCO,san_isabel,solar,30,0,40.5,,,
2021,6533,WCO,san_isabel,solar,30,0,40.5,,,
2021,6534,WCO,san_isabel,solar,30,0,40.5,,,
2021,6535,WCO,san_isabel,solar,30,0,49.5,,,
2021,6536,WCO,san_isabel,solar,30,11.25,49.5,,,
2021,6537,WCO,san_isabel,solar,30,13.5,49.5,,,
2021,6538,WCO,san_isabel,solar,30,18,49.5,,,
2021,6539,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,6540,WCO,san_isabel,solar,30,22.5,49.5,,,
2021,6541,WCO,san_isabel,solar,30,20.43,63,,,
2021,6542,WCO,san_isabel,solar,30,22.5,63,,,
2021,6543,WCO,san_isabel,solar,30,20.25,63,,,
2021,6544,WCO,san_isabel,solar,30,18,63,,,
2021,6545,WCO,san_isabel,solar,30,13.5,63,,,
2021,6546,WCO,san_isabel,solar,30,13.5,63,,,
2021,6547,WCO,san_isabel,solar,30,11.25,27,,,
2021,6548,WCO,san_isabel,solar,30,11.25,27,,,
2021,6549,WCO,san_isabel,solar,30,0,27,,,
2021,6550,WCO,san_isabel,solar,30,0,27,,,
2021,6551,WCO,san_isabel,solar,30,0,27,,,
2021,6552,WCO,san_isabel,solar,30,0,27,,,
2021,6553,WCO,san_isabel,solar,30,0,28.35,,,
2021,6554,WCO,san_isabel,solar,30,0,28.35,,,
2021,6555,WCO,san_isabel,solar,30,0,28.35,,,
2021,6556,WCO,san_isabel,solar,30,0,28.35,,,
2021,6557,WCO,san_isabel,solar,30,0,28.35,,,
2021,6558,WCO,san_isabel,solar,30,0,28.35,,,
2021,6559,WCO,san_isabel,solar,30,0,34.65,,,
2021,6560,WCO,san_isabel,solar,30,11.25,34.65,,,
2021,6561,WCO,san_isabel,solar,30,13.5,34.65,,,
2021,6562,WCO,san_isabel,solar,30,18,34.65,,,
2021,6563,WCO,san_isabel,solar,30,20.25,34.65,,,
2021,6564,WCO,san_isabel,solar,30,22.5,34.65,,,
2021,6565,WCO,san_isabel,solar,30,20.43,44.1,,,
2021,6566,WCO,san_isabel,solar,30,22.5,44.1,,,
2021,6567,WCO,san_isabel,solar,30,20.25,44.1,,,
2021,6568,WCO,san_isabel,solar,30,18,44.1,,,
2021,6569,WCO,san_isabel,solar,30,13.5,44.1,,,
2021,6570,WCO,san_isabel,solar,30,13.5,44.1,,,
2021,6571,WCO,san_isabel,solar,30,11.25,18.9,,,
2021,6572,WCO,san_isabel,solar,30,11.25,18.9,,,
2021,6573,WCO,san_isabel,solar,30,0,18.9,,,
2021,6574,WCO,san_isabel,solar,30,0,18.9,,,
2021,6575,WCO,san_isabel,solar,30,0,18.9,,,
2021,6576,WCO,san_isabel,solar,30,0,18.9,,,
2021,6577,WCO,san_isabel,solar,30,0,28.35,,,
2021,6578,WCO,san_isabel,solar,30,0,28.35,,,
2021,6579,WCO,san_isabel,solar,30,0,28.35,,,
2021,6580,WCO,san_isabel,solar,30,0,28.35,,,
2021,6581,WCO,san_isabel,solar,30,0,28.35,,,
2021,6582,WCO,san_isabel,solar,30,0,28.35,,,
2021,6583,WCO,san_isabel,solar,30,0,34.65,,,
2021,6584,WCO,san_isabel,solar,30,11.25,34.65,,,
2021,6585,WCO,san_isabel,solar,30,13.5,34.65,,,
2021,6586,WCO,san_isabel,solar,30,18,34.65,,,
2021,6587,WCO,san_isabel,solar,30,20.25,34.65,,,
2021,6588,WCO,san_isabel,solar,30,22.5,34.65,,,
2021,6589,WCO,san_isabel,solar,30,20.43,44.1,,,
2021,6590,WCO,san_isabel,solar,30,22.5,44.1,,,
2021,6591,WCO,san_isabel,solar,30,20.25,44.1,,,
2021,6592,WCO,san_isabel,solar,30,18,44.1,,,
2021,6593,WCO,san_isabel,solar,30,13.5,44.1,,,
2021,6594,WCO,san_isabel,solar,30,13.5,44.1,,,
2021,6595,WCO,san_isabel,solar,30,11.25,18.9,,,
2021,6596,WCO,san_isabel,solar,30,11.25,18.9,,,
2021,6597,WCO,san_isabel,solar,30,0,18.9,,,
2021,6598,WCO,san_isabel,solar,30,0,18.9,,,
2021,6599,WCO,san_isabel,solar,30,0,18.9,,,
2021,6600,WCO,san_isabel,solar,30,0,18.9,,,
2021,6601,WCO,san_isabel,solar,30,0,28.35,,,
2021,6602,WCO,san_isabel,solar,30,0,28.35,,,
2021,6603,WCO,san_isabel,solar,30,0,28.35,,,
2021,6604,WCO,san_isabel,solar,30,0,28.35,,,
2021,6605,WCO,san_isabel,solar,30,0,28.35,,,
2021,6606,WCO,san_isabel,solar,30,0,28.35,,,
2021,6607,WCO,san_isabel,solar,30,0,34.65,,,
2021,6608,WCO,san_isabel,solar,30,10.125,34.65,,,
2021,6609,WCO,san_isabel,solar,30,12.15,34.65,,,
2021,6610,WCO,san_isabel,solar,30,16.2,34.65,,,
2021,6611,WCO,san_isabel,solar,30,18.225,34.65,,,
2021,6612,WCO,san_isabel,solar,30,20.25,34.65,,,
2021,6613,WCO,san_isabel,solar,30,18.387,44.1,,,
2021,6614,WCO,san_isabel,solar,30,20.25,44.1,,,
2021,6615,WCO,san_isabel,solar,30,18.225,44.1,,,
2021,6616,WCO,san_isabel,solar,30,16.2,44.1,,,
2021,6617,WCO,san_isabel,solar,30,12.15,44.1,,,
2021,6618,WCO,san_isabel,solar,30,12.15,44.1,,,
2021,6619,WCO,san_isabel,solar,30,10.125,18.9,,,
2021,6620,WCO,san_isabel,solar,30,10.125,18.9,,,
2021,6621,WCO,san_isabel,solar,30,0,18.9,,,
2021,6622,WCO,san_isabel,solar,30,0,18.9,,,
2021,6623,WCO,san_isabel,solar,30,0,18.9,,,
2021,6624,WCO,san_isabel,solar,30,0,18.9,,,
2021,6625,WCO,san_isabel,solar,30,0,28.35,,,
2021,6626,WCO,san_isabel,solar,30,0,28.35,,,
2021,6627,WCO,san_isabel,solar,30,0,28.35,,,
2021,6628,WCO,san_isabel,solar,30,0,28.35,,,
2021,6629,WCO,san_isabel,solar,30,0,28.35,,,
2021,6630,WCO,san_isabel,solar,30,0,28.35,,,
2021,6631,WCO,san_isabel,solar,30,0,34.65,,,
2021,6632,WCO,san_isabel,solar,30,10.125,34.65,,,
2021,6633,WCO,san_isabel,solar,30,12.15,34.65,,,
2021,6634,WCO,san_isabel,solar,30,16.2,34.65,,,
2021,6635,WCO,san_isabel,solar,30,18.225,34.65,,,
2021,6636,WCO,san_isabel,solar,30,20.25,34.65,,,
2021,6637,WCO,san_isabel,solar,30,18.387,44.1,,,
2021,6638,WCO,san_isabel,solar,30,20.25,44.1,,,
2021,6639,WCO,san_isabel,solar,30,18.225,44.1,,,
2021,6640,WCO,san_isabel,solar,30,16.2,44.1,,,
2021,6641,WCO,san_isabel,solar,30,12.15,44.1,,,
2021,6642,WCO,san_isabel,solar,30,12.15,44.1,,,
2021,6643,WCO,san_isabel,solar,30,10.125,18.9,,,
2021,6644,WCO,san_isabel,solar,30,10.125,18.9,,,
2021,6645,WCO,san_isabel,solar,30,0,18.9,,,
2021,6646,WCO,san_isabel,solar,30,0,18.9,,,
2021,6647,WCO,san_isabel,solar,30,0,18.9,,,
2021,6648,WCO,san_isabel,solar,30,0,18.9,,,
2021,6649,WCO,san_isabel,solar,30,0,28.35,,,
2021,6650,WCO,san_isabel,solar,30,0,28.35,,,
2021,6651,WCO,san_isabel,solar,30,0,28.35,,,
2021,6652,WCO,san_isabel,solar,30,0,28.35,,,
2021,6653,WCO,san_isabel,solar,30,0,28.35,,,
2021,6654,WCO,san_isabel,solar,30,0,28.35,,,
2021,6655,WCO,san_isabel,solar,30,0,34.65,,,
2021,6656,WCO,san_isabel,solar,30,10.125,34.65,,,
2021,6657,WCO,san_isabel,solar,30,12.15,34.65,,,
2021,6658,WCO,san_isabel,solar,30,16.2,34.65,,,
2021,6659,WCO,san_isabel,solar,30,18.225,34.65,,,
2021,6660,WCO,san_isabel,solar,30,20.25,34.65,,,
2021,6661,WCO,san_isabel,solar,30,18.387,44.1,,,
2021,6662,WCO,san_isabel,solar,30,20.25,44.1,,,
2021,6663,WCO,san_isabel,solar,30,18.225,44.1,,,
2021,6664,WCO,san_isabel,solar,30,16.2,44.1,,,
2021,6665,WCO,san_isabel,solar,30,12.15,44.1,,,
2021,6666,WCO,san_isabel,solar,30,12.15,44.1,,,
2021,6667,WCO,san_isabel,solar,30,10.125,18.9,,,
2021,6668,WCO,san_isabel,solar,30,10.125,18.9,,,
2021,6669,WCO,san_isabel,solar,30,0,18.9,,,
2021,6670,WCO,san_isabel,solar,30,0,18.9,,,
2021,6671,WCO,san_isabel,solar,30,0,18.9,,,
2021,6672,WCO,san_isabel,solar,30,0,18.9,,,
2021,6673,WCO,san_isabel,solar,30,0,28.35,,,
2021,6674,WCO,san_isabel,solar,30,0,28.35,,,
2021,6675,WCO,san_isabel,solar,30,0,28.35,,,
2021,6676,WCO,san_isabel,solar,30,0,28.35,,,
2021,6677,WCO,san_isabel,solar,30,0,28.35,,,
2021,6678,WCO,san_isabel,solar,30,0,28.35,,,
2021,6679,WCO,san_isabel,solar,30,0,34.65,,,
2021,6680,WCO,san_isabel,solar,30,10.125,34.65,,,
2021,6681,WCO,san_isabel,solar,30,12.15,34.65,,,
2021,6682,WCO,san_isabel,solar,30,16.2,34.65,,,
2021,6683,WCO,san_isabel,solar,30,18.225,34.65,,,
2021,6684,WCO,san_isabel,solar,30,20.25,34.65,,,
2021,6685,WCO,san_isabel,solar,30,18.387,44.1,,,
2021,6686,WCO,san_isabel,solar,30,20.25,44.1,,,
2021,6687,WCO,san_isabel,solar,30,18.225,44.1,,,
2021,6688,WCO,san_isabel,solar,30,16.2,44.1,,,
2021,6689,WCO,san_isabel,solar,30,12.15,44.1,,,
2021,6690,WCO,san_isabel,solar,30,12.15,44.1,,,
2021,6691,WCO,san_isabel,solar,30,10.125,18.9,,,
2021,6692,WCO,san_isabel,solar,30,10.125,18.9,,,
2021,6693,WCO,san_isabel,solar,30,0,18.9,,,
2021,6694,WCO,san_isabel,solar,30,0,18.9,,,
2021,6695,WCO,san_isabel,solar,30,0,18.9,,,
2021,6696,WCO,san_isabel,solar,30,0,18.9,,,
2021,6697,WCO,san_isabel,solar,30,0,28.35,,,
2021,6698,WCO,san_isabel,solar,30,0,28.35,,,
2021,6699,WCO,san_isabel,solar,30,0,28.35,,,
2021,6700,WCO,san_isabel,solar,30,0,28.35,,,
2021,6701,WCO,san_isabel,solar,30,0,28.35,,,
2021,6702,WCO,san_isabel,solar,30,0,28.35,,,
2021,6703,WCO,san_isabel,solar,30,0,34.65,,,
2021,6704,WCO,san_isabel,solar,30,10.125,34.65,,,
2021,6705,WCO,san_isabel,solar,30,12.15,34.65,,,
2021,6706,WCO,san_isabel,solar,30,16.2,34.65,,,
2021,6707,WCO,san_isabel,solar,30,18.225,34.65,,,
2021,6708,WCO,san_isabel,solar,30,20.25,34.65,,,
2021,6709,WCO,san_isabel,solar,30,18.387,44.1,,,
2021,6710,WCO,san_isabel,solar,30,20.25,44.1,,,
2021,6711,WCO,san_isabel,solar,30,18.225,44.1,,,
2021,6712,WCO,san_isabel,solar,30,16.2,44.1,,,
2021,6713,WCO,san_isabel,solar,30,12.15,44.1,,,
2021,6714,WCO,san_isabel,solar,30,12.15,44.1,,,
2021,6715,WCO,san_isabel,solar,30,10.125,18.9,,,
2021,6716,WCO,san_isabel,solar,30,10.125,18.9,,,
2021,6717,WCO,san_isabel,solar,30,0,18.9,,,
2021,6718,WCO,san_isabel,solar,30,0,18.9,,,
2021,6719,WCO,san_isabel,solar,30,0,18.9,,,
2021,6720,WCO,san_isabel,solar,30,0,18.9,,,
2021,6721,WCO,san_isabel,solar,30,0,28.35,,,
2021,6722,WCO,san_isabel,solar,30,0,28.35,,,
2021,6723,WCO,san_isabel,solar,30,0,28.35,,,
