LMP8760,gas8760
13.6852,2.512
13.1697,2.512
13.2486,2.512
13.1978,2.512
14.076,2.512
17.1051,2.512
17.8659,2.512
17.9483,2.512
25.4937,2.512
22.9012,2.512
25.7538,2.512
32.5337,2.512
34.4241,2.512
146.697,2.512
22.1755,2.512
19.7169,2.512
18.0282,2.512
3.4914,2.512
-3.1361,2.512
11.0894,2.512
12.1921,2.512
8.9537,2.512
4.8573,2.512
3.2592,2.512
-3.4836,2.512
-5.0363,2.512
-2.9411,2.512
6.753,2.512
14.8643,2.512
16.6164,2.512
16.0877,2.512
16.0974,2.512
16.54,2.512
17.6658,2.512
18.0472,2.512
19.9819,2.512
18.9043,2.512
17.7554,2.512
16.0056,2.512
17.1745,2.512
15.6926,2.512
14.701,2.512
13.0316,2.512
8.0545,2.512
6.3065,2.512
-2.9588,2.512
8.705,2.512
12.7531,2.512
10.6726,2.512
8.7502,2.512
9.0106,2.512
8.8064,2.512
13.1142,2.512
13.9384,2.512
14.4392,2.512
16.0286,2.512
18.6609,2.512
21.0015,2.512
23.6322,2.512
25.874,2.512
24.2025,2.512
36.2418,2.512
21.08,2.512
18.4237,2.512
17.3532,2.512
17.8156,2.512
15.7315,2.512
14.6244,2.512
15.4215,2.512
13.9053,2.512
13.041,2.512
12.545,2.512
14.8466,2.512
16.1193,2.512
15.2789,2.512
14.677,2.512
19.2802,2.512
22.6881,2.512
31.2709,2.512
24.5752,2.512
20.9004,2.512
21.5651,2.512
24.3741,2.512
21.7555,2.512
23.6812,2.512
329.4137,2.512
25.3783,2.512
59.2155,2.512
22.5808,2.512
22.9944,2.512
21.7599,2.512
17.6301,2.512
17.3004,2.512
16.3789,2.512
12.9606,2.512
14.0768,2.512
12.517,2.512
12.9902,2.512
14.7138,2.512
14.0759,2.512
15.7372,2.512
16.319,2.512
16.9963,2.512
19.3446,2.512
21.1274,2.512
21.8454,2.512
22.1568,2.512
23.2493,2.512
35.5198,2.512
22.6531,2.512
22.1355,2.512
22.1134,2.512
22.0347,2.512
17.7793,2.512
15.4401,2.512
14.4051,2.512
12.0977,2.512
12.2347,2.512
11.7945,2.512
9.7199,2.512
9.7327,2.512
11.7673,2.512
15.0357,2.512
14.8939,2.512
15.4115,2.512
43.1771,2.512
19.1265,2.512
153.8613,2.512
19.9699,2.512
19.736,2.512
17.0419,2.512
16.644,2.512
16.2983,2.512
15.9428,2.512
14.2012,2.512
15.5782,2.512
14.919,2.512
10.7225,2.512
10.06,2.512
9.2741,2.512
8.5457,2.512
9.1345,2.512
8.9727,2.512
9.9623,2.512
10.515,2.512
9.3542,2.512
8.889,2.512
4.0227,2.512
11.3042,2.512
11.2291,2.512
13.961,2.512
13.4377,2.512
20.1329,2.512
20.9681,2.512
25.9104,2.512
25.2167,2.512
17.076,2.512
18.09,2.512
17.7137,2.512
15.5633,2.512
13.504,2.512
16.121,2.512
13.3786,2.512
13.8217,2.512
12.8739,2.512
12.0659,2.512
13.5247,2.512
13.1988,2.512
13.6789,2.512
13.8572,2.512
14.2058,2.512
13.6812,2.512
16.039,2.512
16.3395,2.512
16.8888,2.512
17.585,2.512
19.0355,2.512
25.0102,2.512
31.8466,2.512
41.2551,2.512
48.8152,2.512
24.3728,2.512
18.9064,2.512
18.3863,2.512
17.1082,2.512
16.1686,2.512
14.7856,2.512
13.5896,2.512
12.1418,2.512
11.8754,2.512
12.3662,2.512
6.5678,2.512
10.9603,2.512
12.0781,2.512
13.6577,2.512
14.5292,2.512
15.747,2.512
17.1129,2.512
17.1487,2.512
19.6906,2.512
134.117,2.512
21.7167,2.512
21.435,2.512
21.4038,2.512
19.6763,2.512
19.0367,2.512
18.3889,2.512
16.2859,2.512
19.1032,2.512
17.6905,2.512
14.0352,2.512
12.3718,2.512
13.2782,2.512
15.2561,2.512
15.6121,2.512
12.1115,2.512
12.4919,2.512
14.5052,2.512
16.0682,2.512
16.49,2.512
17.1273,2.512
16.992,2.512
18.6175,2.512
22.0407,2.512
18.4012,2.512
19.9367,2.512
24.663,2.512
29.527,2.512
24.402,2.512
26.044,2.512
22.5861,2.512
32.5685,2.512
74.1287,2.512
27.4326,2.512
24.0774,2.512
17.5186,2.512
17.1339,2.512
15.5937,2.512
15.3566,2.512
15.5442,2.512
15.5689,2.512
15.5827,2.512
15.8554,2.512
15.7827,2.512
16.8628,2.512
19.5594,2.512
24.8744,2.512
43.2841,2.512
31.7849,2.512
26.0412,2.512
45.2644,2.512
32.733,2.512
52.4272,2.512
30.4921,2.512
21.2721,2.512
19.7097,2.512
18.9401,2.512
16.5215,2.512
14.2791,2.512
12.7752,2.512
12.3956,2.512
11.9534,2.512
10.911,2.512
11.6417,2.512
11.8082,2.512
12.6957,2.512
15.8026,2.512
19.687,2.512
16.9343,2.512
25.2598,2.512
37.7597,2.512
21.0917,2.512
23.8844,2.512
83.3365,2.512
39.9972,2.512
23.075,2.512
15.6583,2.512
4.4739,2.512
6.4575,2.512
3.9935,2.512
19.6233,2.512
16.6072,2.512
15.3622,2.512
14.2491,2.512
12.8722,2.512
11.4773,2.512
11.2626,2.512
11.8452,2.512
13.1025,2.512
11.9325,2.512
14.0776,2.512
17.5131,2.512
15.5528,2.512
16.6864,2.512
15.6869,2.512
20.5477,2.512
240.6323,2.512
17.9911,2.512
19.0434,2.512
18.4449,2.512
18.9685,2.512
15.5841,2.512
17.1282,2.512
8.5508,2.512
14.0797,2.512
16.2121,2.512
12.3392,2.512
11.2014,2.512
12.7165,2.512
11.6654,2.512
10.8446,2.512
11.1885,2.512
10.92,2.512
9.6832,2.512
9.4573,2.512
5.8325,2.512
11.8814,2.512
15.5187,2.512
14.9785,2.512
15.527,2.512
17.2032,2.512
17.2549,2.512
18.1667,2.512
18.2963,2.512
17.2484,2.512
16.1645,2.512
16.0602,2.512
15.7227,2.512
14.6964,2.512
14.7443,2.512
13.3736,2.512
12.3177,2.512
11.0129,2.512
11.9393,2.512
11.967,2.512
11.849,2.512
11.9265,2.512
12.8818,2.512
11.941,2.512
9.4461,2.512
9.6603,2.512
15.1016,2.512
14.7763,2.512
15.2808,2.512
16.8731,2.512
17.2497,2.512
17.8321,2.512
17.8387,2.512
16.9259,2.512
16.4643,2.512
16.6708,2.512
18.2553,2.512
19.8259,2.512
15.3956,2.512
19.1513,2.512
15.0684,2.512
11.795,2.512
12.2865,2.512
12.3843,2.512
13.8053,2.512
14.0054,2.512
14.3263,2.512
15.8332,2.512
16.1006,2.512
16.2807,2.512
19.0511,2.512
18.1066,2.512
21.0495,2.512
19.8931,2.512
19.8993,2.512
39.3684,2.512
20.7614,2.512
21.6072,2.512
20.143,2.512
20.083,2.512
26.9512,2.512
19.5604,2.512
19.1211,2.512
18.2631,2.512
16.9416,2.512
15.5275,2.512
14.2826,2.512
14.5726,2.512
14.5097,2.512
14.5851,2.512
14.7152,2.512
15.2406,2.512
15.4618,2.512
16.1275,2.512
16.7254,2.512
17.443,2.512
17.9302,2.512
19.0556,2.512
20.8529,2.512
26.9825,2.512
28.5787,2.512
60.4895,2.512
332.2249,2.512
22.2981,2.512
75.332,2.512
25.6735,2.512
23.6308,2.512
26.9763,2.512
16.2027,2.512
15.6473,2.512
14.5975,2.512
14.9634,2.512
15.0639,2.512
14.7651,2.512
14.9607,2.512
15.5202,2.512
16.3079,2.512
17.2879,2.512
17.7563,2.512
21.8743,2.512
31.6513,2.512
21.5765,2.512
28.1233,2.512
22.2775,2.512
22.2625,2.512
22.2087,2.512
22.318,2.512
24.1639,2.512
53.7115,2.512
17.5664,2.512
17.2874,2.512
17.1473,2.512
16.0372,2.512
14.1035,2.512
14.1769,2.512
12.7173,2.512
7.467,2.512
2.0437,2.512
6.5904,2.512
11.0979,2.512
13.7409,2.512
15.7967,2.512
16.3955,2.512
15.8938,2.512
16.2453,2.512
15.8649,2.512
16.1287,2.512
17.1713,2.512
71.6728,2.512
17.115,2.512
17.3323,2.512
15.2841,2.512
5.1586,2.512
11.0695,2.512
13.0015,2.512
15.1795,2.512
14.6249,2.512
13.0219,2.512
13.6253,2.512
13.4221,2.512
13.4617,2.512
12.3384,2.512
12.0224,2.512
12.4148,2.512
13.0427,2.512
14.2378,2.512
17.8631,2.512
19.6492,2.512
18.8568,2.512
17.3428,2.512
21.6495,2.512
20.9419,2.512
19.9522,2.512
20.4411,2.512
21.7577,2.512
24.9117,2.512
24.1971,2.512
24.8752,2.519
25.3099,2.519
22.6135,2.519
18.9492,2.519
17.2856,2.519
16.8172,2.519
16.1225,2.519
16.0573,2.519
15.6982,2.519
15.2821,2.519
15.2488,2.519
15.0696,2.519
15.19,2.519
16.5618,2.519
17.4099,2.519
17.6574,2.519
17.3473,2.519
18.1995,2.519
20.1029,2.519
25.1804,2.519
24.9221,2.519
22.4898,2.519
24.1103,2.519
22.1566,2.519
21.441,2.519
21.1197,2.519
34.4855,2.519
17.8586,2.519
16.8571,2.519
15.7472,2.519
14.9503,2.519
14.7591,2.519
13.5431,2.519
13.0039,2.519
13.2286,2.519
13.2065,2.519
12.9777,2.519
16.057,2.519
16.8929,2.519
16.8569,2.519
17.7959,2.519
20.0755,2.519
21.1289,2.519
20.9006,2.519
19.8606,2.519
21.064,2.519
19.05,2.519
18.317,2.519
16.8672,2.519
16.8999,2.519
16.9276,2.519
15.6142,2.519
15.1446,2.519
13.725,2.519
13.1599,2.519
13.0725,2.519
13.5548,2.519
13.5661,2.519
14.2209,2.519
15.0633,2.519
16.2912,2.519
36.9639,2.519
18.0041,2.519
21.5046,2.519
25.3057,2.519
30.5738,2.519
20.0452,2.519
20.5403,2.519
19.8886,2.519
20.6092,2.519
21.2593,2.519
19.4707,2.519
18.7789,2.519
17.9738,2.519
14.9072,2.519
13.6307,2.519
10.7022,2.519
9.4799,2.519
7.7784,2.519
11.8996,2.519
10.7741,2.519
11.5791,2.519
12.4555,2.519
11.9564,2.519
15.9673,2.519
14.747,2.519
14.4969,2.519
15.0889,2.519
16.1393,2.519
16.252,2.519
16.9872,2.519
17.5057,2.519
16.9668,2.519
16.2065,2.519
16.0775,2.519
15.6506,2.519
13.8837,2.519
15.0264,2.519
14.3948,2.519
12.5819,2.519
11.2588,2.519
11.4589,2.519
9.1117,2.519
8.5483,2.519
10.2123,2.519
-3.3153,2.519
-6.0382,2.519
-8.3766,2.519
7.4254,2.519
14.0714,2.519
14.7447,2.519
16.999,2.519
20.315,2.519
21.8337,2.519
56.4901,2.519
41.3813,2.519
62.5052,2.519
26.0247,2.519
28.7758,2.519
25.2392,2.519
21.1349,2.519
19.2677,2.519
14.1867,2.519
14.4216,2.519
13.395,2.519
14.5198,2.519
14.4235,2.519
15.1485,2.519
15.2201,2.519
15.3685,2.519
17.1681,2.519
16.255,2.519
17.5159,2.519
51.8234,2.519
17.6806,2.519
61.6188,2.519
31.5116,2.519
18.9768,2.519
105.3637,2.519
26.8122,2.519
19.3658,2.519
19.7988,2.519
18.1812,2.519
18.0239,2.519
19.6952,2.519
26.8562,2.519
14.1351,2.519
10.1184,2.519
10.6616,2.519
6.8559,2.519
3.1093,2.519
8.9492,2.519
8.2303,2.519
8.7925,2.519
15.542,2.519
14.2404,2.519
10.7297,2.519
14.4176,2.519
8.4356,2.519
13.9746,2.519
14.6666,2.519
18.6415,2.519
23.3874,2.519
23.2086,2.519
18.9099,2.519
20.828,2.519
17.0743,2.519
18.5366,2.519
16.8912,2.519
13.6936,2.519
11.575,2.519
10.7293,2.519
3.2788,2.519
4.4557,2.519
3.8791,2.519
-12.7204,2.519
-19.2466,2.519
-20.1651,2.519
0.1337,2.519
7.6482,2.519
4.3903,2.519
10.7257,2.519
11.4628,2.519
11.3283,2.519
16.2372,2.519
12.7162,2.519
17.6726,2.519
17.5486,2.519
18.5126,2.519
17.1814,2.519
12.0207,2.519
13.1811,2.519
7.9996,2.519
9.462,2.519
8.6698,2.519
5.3486,2.519
2.2692,2.519
3.1237,2.519
3.1345,2.519
3.8376,2.519
7.7659,2.519
10.9342,2.519
8.1952,2.519
11.0012,2.519
9.0704,2.519
12.0046,2.519
13.2003,2.519
14.0663,2.519
16.7217,2.519
13.257,2.519
15.1403,2.519
13.2313,2.519
12.6971,2.519
13.881,2.519
11.0037,2.519
13.1494,2.519
17.4366,2.519
14.5952,2.519
5.0152,2.519
6.954,2.519
8.5924,2.519
7.7689,2.519
-1.3856,2.519
5.6966,2.519
2.5435,2.519
8.9288,2.519
9.8749,2.519
11.8462,2.519
12.1066,2.519
14.2806,2.519
15.4771,2.519
13.7745,2.519
14.2613,2.519
17.6122,2.519
38.1091,2.519
20.8949,2.519
19.0316,2.519
15.9191,2.519
14.1445,2.519
17.8892,2.519
18.1055,2.519
16.9673,2.519
17.5348,2.519
15.0507,2.519
12.4172,2.519
14.4516,2.519
13.3762,2.519
13.7265,2.519
14.2699,2.519
14.3864,2.519
14.5219,2.519
14.6011,2.519
15.0192,2.519
16.6476,2.519
18.7464,2.519
25.1197,2.519
19.8157,2.519
77.6756,2.519
32.395,2.519
27.9108,2.519
36.9673,2.519
125.0293,2.519
16.8457,2.519
13.6943,2.519
10.9725,2.519
14.4433,2.519
13.4921,2.519
12.714,2.519
12.8477,2.519
11.8642,2.519
11.8958,2.519
10.6782,2.519
11.7142,2.519
11.8394,2.519
12.2004,2.519
22.3968,2.519
14.0194,2.519
15.2025,2.519
18.098,2.519
18.7768,2.519
19.0946,2.519
16.7587,2.519
21.8397,2.519
60.612,2.519
28.9076,2.519
35.6564,2.519
31.9984,2.519
29.3243,2.519
26.1097,2.519
19.2042,2.519
15.2931,2.519
14.9737,2.519
13.5004,2.519
13.7667,2.519
12.9355,2.519
13.1133,2.519
13.6439,2.519
13.8212,2.519
14.5108,2.519
15.1598,2.519
16.9102,2.519
18.765,2.519
19.1837,2.519
16.7687,2.519
17.5534,2.519
20.0411,2.519
24.1126,2.519
24.1068,2.519
27.5582,2.519
26.67,2.519
27.0466,2.519
23.7526,2.519
25.8562,2.519
25.0498,2.519
19.347,2.519
15.2865,2.519
13.7468,2.519
13.7793,2.519
13.1029,2.519
12.6762,2.519
12.5321,2.519
13.7495,2.519
15.0036,2.519
16.5955,2.519
15.8379,2.519
17.5089,2.519
19.5596,2.519
22.0466,2.519
21.6633,2.519
25.6119,2.519
26.9922,2.519
29.1636,2.519
32.778,2.519
31.3109,2.519
28.5251,2.519
26.8,2.519
24.4655,2.519
24.2225,2.519
19.3233,2.519
17.5805,2.519
15.6431,2.519
15.5289,2.519
15.4665,2.519
14.6306,2.519
11.7069,2.519
12.999,2.519
15.2326,2.519
14.8598,2.519
15.2535,2.519
17.8559,2.519
27.0088,2.519
30.3487,2.519
25.7634,2.519
24.4357,2.519
27.4396,2.519
27.7694,2.519
29.1251,2.519
31.8194,2.519
27.0617,2.519
27.7269,2.519
27.4783,2.519
38.1397,2.519
19.6337,2.519
17.5026,2.519
15.68,2.519
14.2719,2.519
15.1111,2.519
14.5329,2.519
14.5055,2.519
14.9195,2.519
14.7827,2.519
14.7417,2.519
14.6307,2.519
19.4993,2.519
18.6841,2.519
17.3006,2.519
16.7475,2.519
15.2471,2.519
20.7833,2.519
20.7658,2.519
21.5329,2.519
20.5895,2.519
25.4263,2.519
27.3592,2.519
22.8307,2.519
20.7867,2.519
20.1988,2.519
17.9987,2.519
15.194,2.519
13.7533,2.519
14.325,2.519
14.7915,2.519
14.0759,2.519
14.9312,2.519
15.8776,2.519
16.0469,2.519
16.2249,2.519
19.7534,2.519
23.0375,2.519
22.0167,2.519
22.9872,2.519
26.7264,2.519
26.129,2.519
26.6482,2.519
27.158,2.519
27.5987,2.519
27.3301,2.519
28.1032,2.519
28.881,2.519
25.9094,2.519
23.7636,2.519
22.0174,2.519
20.4371,2.519
16.5805,2.519
16.3789,2.519
16.1601,2.519
15.8926,2.519
16.1333,2.519
16.5794,2.519
16.7312,2.519
17.1511,2.519
20.2666,2.519
23.1801,2.519
24.2096,2.519
26.7137,2.519
26.5414,2.519
28.6221,2.519
26.6483,2.519
27.9369,2.519
27.2115,2.519
27.6852,2.519
27.7159,2.519
28.2896,2.519
17.6731,2.519
13.7302,2.519
12.3324,2.519
12.4463,2.519
12.6389,2.519
12.0097,2.519
11.9656,2.519
12.1739,2.519
12.6673,2.519
13.4349,2.519
13.7503,2.519
14.2586,2.519
17.7589,2.519
19.0082,2.519
20.2322,2.519
27.6661,2.519
72.4144,2.519
24.5189,2.519
25.8249,2.519
31.0335,2.519
29.2686,2.519
29.1067,2.519
27.6009,2.519
24.9294,2.519
13.829,2.519
14.8147,2.519
13.2127,2.519
11.1002,2.519
13.2585,2.519
14.5712,2.519
6.7525,2.519
10.3885,2.519
10.1379,2.519
13.0854,2.519
14.3441,2.519
14.5718,2.519
18.2479,2.519
20.0561,2.519
21.9405,2.519
60.0081,2.519
59.4293,2.519
26.1892,2.519
28.884,2.519
189.609,2.519
28.4393,2.519
26.5908,2.519
24.2383,2.519
24.4716,2.519
16.4899,2.519
10.0102,2.519
11.8813,2.519
11.8812,2.519
8.8028,2.519
6.8358,2.519
4.7473,2.519
2.8432,2.519
10.4019,2.519
11.6793,2.519
13.5345,2.519
13.8646,2.519
15.6575,2.519
16.8803,2.519
18.9867,2.519
24.6811,2.519
25.0413,2.519
139.899,2.519
24.4274,2.519
25.1226,2.519
27.5539,2.519
25.4985,2.519
25.8454,2.519
25.307,2.519
20.717,2.519
16.8401,2.519
14.7212,2.519
12.8644,2.519
8.0528,2.519
12.2097,2.519
12.7981,2.519
13.001,2.519
13.3757,2.519
13.7971,2.519
13.8615,2.519
14.063,2.519
16.2328,2.519
18.2028,2.519
18.924,2.519
19.7655,2.519
28.688,2.519
25.5681,2.519
25.8785,2.519
27.3619,2.519
33.2762,2.519
25.8463,2.519
24.7526,2.519
24.2477,2.519
17.4933,2.519
3.1904,2.519
-1.8924,2.519
5.659,2.519
-3.7376,2.519
5.5465,2.519
3.4224,2.519
-1.0414,2.519
4.1449,2.519
9.6868,2.519
3.3321,2.519
11.8383,2.519
15.1762,2.519
18.1618,2.519
19.1005,2.519
20.2205,2.519
40.0034,2.519
34.4444,2.519
28.2209,2.519
36.863,2.519
28.704,2.519
28.9755,2.519
26.4464,2.519
22.6177,2.519
0.8097,2.519
-9.738,2.519
-11.5843,2.519
-17.2191,2.519
-6.5644,2.519
-5.4018,2.519
5.5043,2.519
6.7011,2.519
1.3914,2.519
9.974,2.519
10.3719,2.519
11.4958,2.519
17.897,2.519
19.9502,2.519
22.9259,2.519
26.121,2.519
29.5224,2.519
28.3174,2.519
26.3619,2.519
26.2679,2.519
25.6506,2.519
27.3694,2.519
23.2208,2.519
21.8341,2.519
16.3329,2.519
7.3747,2.519
9.427,2.519
10.6889,2.519
9.7601,2.519
3.1298,2.519
-1.2018,2.519
3.6969,2.519
10.4046,2.519
11.3032,2.519
12.1109,2.519
11.9928,2.519
15.6621,2.519
20.9089,2.519
20.0933,2.519
22.4141,2.519
25.408,2.519
27.5947,2.519
27.4479,2.519
28.0281,2.519
29.0948,2.519
27.0085,2.519
26.8194,2.519
24.3794,2.519
15.654,2.519
11.2782,2.519
9.5716,2.519
10.1924,2.519
8.057,2.519
8.1535,2.519
5.1861,2.519
-1.2165,2.519
4.7003,2.519
11.5309,2.519
12.8068,2.519
12.8477,2.519
16.761,2.519
17.7315,2.519
17.776,2.519
19.9241,2.519
25.3216,2.519
26.227,2.519
24.9587,2.519
26.3351,2.519
25.2624,2.519
20.0209,2.519
22.0014,2.519
22.9524,2.519
9.1905,2.519
12.7063,2.519
11.7262,2.519
11.4866,2.519
10.731,2.519
12.6431,2.519
12.7819,2.519
13.2524,2.519
13.46,2.519
14.2807,2.519
14.5342,2.519
14.2651,2.519
18.4371,2.519
22.539,2.519
23.0672,2.519
42.4519,2.519
31.5012,2.519
37.5548,2.519
24.9234,2.519
31.7826,2.519
34.5447,2.519
38.8488,2.519
44.2088,2.519
33.6842,2.519
19.677,2.519
16.8153,2.519
11.4889,2.519
11.4874,2.519
12.3364,2.519
12.2831,2.519
7.8545,2.519
12.1041,2.519
12.2031,2.519
12.5784,2.519
13.0183,2.519
12.3321,2.519
15.8707,2.519
19.6433,2.519
20.1387,2.519
37.4196,2.519
33.6246,2.519
29.7483,2.519
34.5089,2.519
73.6071,2.519
151.8212,2.519
46.5573,2.519
44.4998,2.519
27.9488,2.519
20.5445,2.519
15.225,2.519
14.1704,2.519
11.3331,2.519
12.9737,2.519
13.1972,2.519
13.6447,2.519
13.5954,2.519
13.1871,2.519
14.2617,2.519
13.3116,2.519
12.5884,2.519
13.9629,2.519
14.9772,2.519
16.0396,2.519
16.8831,2.519
19.4297,2.519
29.8431,2.519
28.4852,2.519
30.0561,2.519
30.3353,2.519
62.5673,2.519
29.358,2.519
29.8773,2.519
24.3022,2.519
26.1321,2.519
17.6156,2.519
15.2593,2.519
15.3462,2.519
15.6698,2.519
15.1985,2.519
14.3406,2.519
14.9518,2.519
14.7262,2.519
14.8037,2.519
15.7686,2.519
16.0847,2.519
16.0159,2.519
18.6436,2.519
19.0939,2.519
19.3845,2.519
19.3784,2.519
21.6531,2.519
22.2181,2.519
23.141,2.519
23.8439,2.519
57.8481,2.519
22.7289,2.519
18.5108,2.519
4.3515,2.519
9.2548,2.519
7.9171,2.519
2.8698,2.519
4.2883,2.519
-4.5214,2.519
12.3788,2.519
13.4734,2.519
13.2724,2.519
13.2039,2.519
12.9819,2.519
13.9529,2.519
13.2317,2.519
14.0953,2.519
14.2375,2.519
15.1056,2.519
18.4001,2.519
22.5058,2.519
24.723,2.519
23.6413,2.519
22.1302,2.519
21.8666,2.519
23.5015,2.503
100.049,2.503
38.9486,2.503
17.4189,2.503
15.6973,2.503
16.0922,2.503
15.7084,2.503
15.7744,2.503
15.9096,2.503
16.089,2.503
16.4653,2.503
19.8511,2.503
19.3302,2.503
19.7628,2.503
20.3166,2.503
19.2488,2.503
18.7291,2.503
19.4322,2.503
18.6635,2.503
18.8363,2.503
20.3969,2.503
21.2602,2.503
21.5519,2.503
47.9452,2.503
53.1205,2.503
60.8417,2.503
23.8616,2.503
20.1495,2.503
16.7112,2.503
88.6786,2.503
17.6938,2.503
18.1012,2.503
18.9148,2.503
19.1022,2.503
21.9065,2.503
22.9611,2.503
21.6149,2.503
22.7131,2.503
21.1894,2.503
21.5061,2.503
22.1664,2.503
24.2286,2.503
26.3541,2.503
25.6276,2.503
45.6913,2.503
37.9265,2.503
38.3769,2.503
26.4163,2.503
23.9535,2.503
21.742,2.503
18.2578,2.503
17.5108,2.503
14.8204,2.503
14.8593,2.503
14.9205,2.503
9.9611,2.503
7.2571,2.503
9.4144,2.503
14.3988,2.503
15.8639,2.503
17.7666,2.503
21.5767,2.503
19.7098,2.503
15.354,2.503
15.9362,2.503
17.1034,2.503
17.7497,2.503
19.2535,2.503
20.2888,2.503
20.6025,2.503
25.5544,2.503
23.6782,2.503
20.5249,2.503
20.1565,2.503
15.7502,2.503
15.3014,2.503
15.2701,2.503
14.4544,2.503
14.2809,2.503
13.9277,2.503
13.9158,2.503
14.292,2.503
14.9055,2.503
18.3246,2.503
21.2297,2.503
20.1156,2.503
38.5849,2.503
27.379,2.503
25.5479,2.503
30.3904,2.503
45.2504,2.503
49.8403,2.503
45.0241,2.503
67.421,2.503
57.9825,2.503
28.7196,2.503
25.2703,2.503
20.1738,2.503
15.9364,2.503
14.6357,2.503
13.2594,2.503
11.4552,2.503
11.8197,2.503
11.8605,2.503
12.2405,2.503
12.9578,2.503
13.7629,2.503
14.3627,2.503
14.5074,2.503
16.7179,2.503
18.7066,2.503
19.4752,2.503
20.5694,2.503
20.6904,2.503
21.4621,2.503
20.023,2.503
21.7144,2.503
21.1809,2.503
20.7777,2.503
24.0605,2.503
54.1211,2.503
10.2627,2.503
-5.3171,2.503
0.9841,2.503
-7.1022,2.503
-13.0352,2.503
-13.7776,2.503
-15.3528,2.503
-12.8361,2.503
-10.671,2.503
-2.5948,2.503
-6.3882,2.503
-3.0753,2.503
19.0814,2.503
11.3858,2.503
10.4757,2.503
12.907,2.503
13.4783,2.503
11.3329,2.503
17.3414,2.503
15.2302,2.503
18.6042,2.503
18.7144,2.503
17.3765,2.503
13.2889,2.503
12.427,2.503
8.7429,2.503
2.6829,2.503
2.5487,2.503
7.8674,2.503
8.4617,2.503
11.6978,2.503
13.2501,2.503
11.2243,2.503
12.7096,2.503
11.6547,2.503
12.4049,2.503
13.4344,2.503
17.5729,2.503
24.7752,2.503
52.4915,2.503
19.0141,2.503
18.2091,2.503
15.93,2.503
16.0904,2.503
14.0421,2.503
16.2382,2.503
24.4843,2.503
22.9278,2.503
23.197,2.503
2.5911,2.503
3.9608,2.503
-4.1212,2.503
-1.8559,2.503
-1.4538,2.503
-3.2385,2.503
3.9408,2.503
6.8523,2.503
11.6664,2.503
-1.5356,2.503
6.9615,2.503
15.1252,2.503
9.4614,2.503
12.3433,2.503
14.4932,2.503
4.45,2.503
-6.893,2.503
-18.7519,2.503
-19.1277,2.503
-15.8461,2.503
-18.173,2.503
-7.737,2.503
-5.6823,2.503
-2.8398,2.503
-1.652,2.503
-7.275,2.503
-9.3731,2.503
-1.153,2.503
-13.5361,2.503
-21.2153,2.503
-26.4225,2.503
-8.7134,2.503
-4.9432,2.503
-3.2202,2.503
-3.1964,2.503
-14.7692,2.503
-7.6596,2.503
-2.0364,2.503
2.356,2.503
2.4468,2.503
-4.7496,2.503
-9.2302,2.503
-13.4715,2.503
-14.43,2.503
-14.4846,2.503
-11.2467,2.503
-3.6631,2.503
6.4745,2.503
8.8037,2.503
10.0485,2.503
6.243,2.503
9.2605,2.503
5.8421,2.503
4.5413,2.503
5.3677,2.503
1.6812,2.503
2.6384,2.503
0.0968,2.503
7.4546,2.503
10.8486,2.503
11.0048,2.503
13.3402,2.503
14.3962,2.503
14.6174,2.503
17.1016,2.503
16.8056,2.503
15.5417,2.503
17.1895,2.503
16.9015,2.503
16.2812,2.503
16.535,2.503
16.8574,2.503
17.1933,2.503
18.7489,2.503
16.6613,2.503
17.2261,2.503
17.0526,2.503
16.4484,2.503
16.3414,2.503
16.1863,2.503
16.3093,2.503
16.6804,2.503
17.1174,2.503
17.1846,2.503
17.2341,2.503
17.3442,2.503
17.8449,2.503
18.2171,2.503
18.7506,2.503
18.8365,2.503
18.5241,2.503
17.9677,2.503
18.3343,2.503
18.1482,2.503
17.7759,2.503
15.9031,2.503
15.4978,2.503
14.2446,2.503
12.1174,2.503
12.7471,2.503
12.4567,2.503
12.568,2.503
12.593,2.503
12.5942,2.503
12.6119,2.503
13.5572,2.503
13.6273,2.503
14.6381,2.503
16.1682,2.503
15.825,2.503
16.1066,2.503
17.1398,2.503
17.7255,2.503
17.8315,2.503
18.2128,2.503
19.0977,2.503
19.17,2.503
19.2334,2.503
19.1169,2.503
19.7364,2.503
16.8218,2.503
27.6456,2.503
15.5958,2.503
15.5753,2.503
15.2651,2.503
15.2019,2.503
15.3783,2.503
15.3096,2.503
15.0567,2.503
14.6361,2.503
14.5113,2.503
14.6235,2.503
15.7593,2.503
16.4488,2.503
16.9885,2.503
17.3803,2.503
20.6617,2.503
19.1029,2.503
20.264,2.503
19.6503,2.503
19.7447,2.503
18.3928,2.503
18.1494,2.503
16.4775,2.503
21.2351,2.503
17.5638,2.503
14.1772,2.503
13.3537,2.503
11.8323,2.503
12.4133,2.503
12.9427,2.503
13.833,2.503
14.5097,2.503
15.4767,2.503
15.7694,2.503
15.9481,2.503
16.7607,2.503
17.9066,2.503
19.2415,2.503
18.8729,2.503
20.7759,2.503
20.0581,2.503
22.101,2.503
25.5564,2.503
22.1326,2.503
20.4172,2.503
18.9112,2.503
16.3405,2.503
15.5714,2.503
14.812,2.503
13.8479,2.503
13.3712,2.503
13.459,2.503
13.7367,2.503
14.0009,2.503
14.5076,2.503
15.1461,2.503
